sim_id,case_id,field_file,B0_MHz,B0_T,J_IS,k_ex,p_B,dw_N,B1_N,tau_m,tau_e,S2,r_IS,r_eff,csa_N,theta_N_rad,theta_N_deg,I0,relative_esd,noise_enabled,seed,repeated_ncyc,valid_points,nonfinite_points,skipped_count,skipped_ncyc
95,95,Data/600MHz/sim_000095_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06333333333333334,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,66;50;38,40,0,0,
96,96,Data/600MHz/sim_000096_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06333333333333334,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,64;40;80,40,0,0,
97,97,Data/600MHz/sim_000097_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06333333333333334,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,54;20;58,40,0,0,
98,98,Data/600MHz/sim_000098_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06333333333333334,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,8;52;64,40,0,0,
99,99,Data/600MHz/sim_000099_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06333333333333334,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,24;12;62,40,0,0,
100,100,Data/600MHz/sim_000100_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06333333333333334,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,68;42;16,40,0,0,
101,101,Data/600MHz/sim_000101_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06333333333333334,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,74;12;32,40,0,0,
102,102,Data/600MHz/sim_000102_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06333333333333334,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,24;16;26,40,0,0,
103,103,Data/600MHz/sim_000103_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06333333333333334,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,80;10;48,40,0,0,
104,104,Data/600MHz/sim_000104_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06333333333333334,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,12;52;62,40,0,0,
105,105,Data/600MHz/sim_000105_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06555555555555556,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,2;26;48,40,0,0,
106,106,Data/600MHz/sim_000106_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06555555555555556,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,12;16;24,40,0,0,
107,107,Data/600MHz/sim_000107_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06555555555555556,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,2;80;52,40,0,0,
108,108,Data/600MHz/sim_000108_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06555555555555556,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,60;36;4,40,0,0,
109,109,Data/600MHz/sim_000109_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06555555555555556,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,72;14;36,40,0,0,
110,110,Data/600MHz/sim_000110_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06555555555555556,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,44;8;40,40,0,0,
111,111,Data/600MHz/sim_000111_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06555555555555556,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,28;18;10,40,0,0,
112,112,Data/600MHz/sim_000112_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06555555555555556,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,56;16;8,40,0,0,
113,113,Data/600MHz/sim_000113_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06555555555555556,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,14;6;38,40,0,0,
114,114,Data/600MHz/sim_000114_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06555555555555556,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,52;46;30,40,0,0,
115,115,Data/600MHz/sim_000115_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06555555555555556,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,62;80;8,40,0,0,
116,116,Data/600MHz/sim_000116_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06555555555555556,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,14;36;46,40,0,0,
117,117,Data/600MHz/sim_000117_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06555555555555556,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,36;32;26,40,0,0,
118,118,Data/600MHz/sim_000118_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06555555555555556,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,36;46;64,40,0,0,
119,119,Data/600MHz/sim_000119_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06555555555555556,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,16;38;36,40,0,0,
120,120,Data/600MHz/sim_000120_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06777777777777778,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,76;24;20,40,0,0,
121,121,Data/600MHz/sim_000121_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06777777777777778,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,62;60;30,40,0,0,
122,122,Data/600MHz/sim_000122_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06777777777777778,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,26;24;54,40,0,0,
123,123,Data/600MHz/sim_000123_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06777777777777778,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,44;48;72,40,0,0,
124,124,Data/600MHz/sim_000124_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06777777777777778,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,70;44;56,40,0,0,
125,125,Data/600MHz/sim_000125_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06777777777777778,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,10;40;58,40,0,0,
126,126,Data/600MHz/sim_000126_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06777777777777778,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,36;10;18,40,0,0,
127,127,Data/600MHz/sim_000127_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06777777777777778,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,26;60;48,40,0,0,
128,128,Data/600MHz/sim_000128_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06777777777777778,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,74;72;78,40,0,0,
129,129,Data/600MHz/sim_000129_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06777777777777778,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,74;60;38,40,0,0,
130,130,Data/600MHz/sim_000130_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06777777777777778,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,34;76;52,40,0,0,
131,131,Data/600MHz/sim_000131_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06777777777777778,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,66;22;68,40,0,0,
132,132,Data/600MHz/sim_000132_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06777777777777778,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,54;70;16,40,0,0,
133,133,Data/600MHz/sim_000133_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06777777777777778,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,52;10;28,40,0,0,
134,134,Data/600MHz/sim_000134_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.06777777777777778,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,18;34;46,40,0,0,
135,135,Data/600MHz/sim_000135_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.07,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,44;74;72,40,0,0,
136,136,Data/600MHz/sim_000136_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.07,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,80;32;64,40,0,0,
137,137,Data/600MHz/sim_000137_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.07,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,22;50;18,40,0,0,
138,138,Data/600MHz/sim_000138_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.07,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,2;52;36,40,0,0,
139,139,Data/600MHz/sim_000139_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.07,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,18;80;12,40,0,0,
140,140,Data/600MHz/sim_000140_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.07,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,76;2;70,40,0,0,
141,141,Data/600MHz/sim_000141_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.07,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,36;38;22,40,0,0,
142,142,Data/600MHz/sim_000142_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.07,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,24;58;2,40,0,0,
143,143,Data/600MHz/sim_000143_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.07,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,80;32;42,40,0,0,
144,144,Data/600MHz/sim_000144_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.07,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,30;20;14,40,0,0,
145,145,Data/600MHz/sim_000145_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.07,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,66;24;12,40,0,0,
146,146,Data/600MHz/sim_000146_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.07,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,42;32;28,40,0,0,
147,147,Data/600MHz/sim_000147_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.07,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,26;4;30,40,0,0,
148,148,Data/600MHz/sim_000148_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.07,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,2;48;80,40,0,0,
149,149,Data/600MHz/sim_000149_1N-HN.out,600.0,14.091966957139045,0.0,300.0,0.07,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,30;80;50,40,0,0,
150,150,Data/600MHz/sim_000150_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,16;24;66,40,0,0,
151,151,Data/600MHz/sim_000151_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,66;18;54,40,0,0,
152,152,Data/600MHz/sim_000152_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,60;58;48,40,0,0,
153,153,Data/600MHz/sim_000153_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,30;28;4,40,0,0,
154,154,Data/600MHz/sim_000154_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,42;10;52,40,0,0,
155,155,Data/600MHz/sim_000155_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,62;42;2,40,0,0,
156,156,Data/600MHz/sim_000156_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,50;22;52,40,0,0,
157,157,Data/600MHz/sim_000157_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,34;60;24,40,0,0,
158,158,Data/600MHz/sim_000158_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,28;42;2,40,0,0,
159,159,Data/600MHz/sim_000159_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,44;24;42,40,0,0,
160,160,Data/600MHz/sim_000160_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,14;12;58,40,0,0,
161,161,Data/600MHz/sim_000161_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,60;12;70,40,0,0,
162,162,Data/600MHz/sim_000162_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,62;12;32,40,0,0,
163,163,Data/600MHz/sim_000163_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,52;64;14,40,0,0,
164,164,Data/600MHz/sim_000164_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,42;58;4,40,0,0,
165,165,Data/600MHz/sim_000165_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.052222222222222225,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,10;20;76,40,0,0,
166,166,Data/600MHz/sim_000166_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.052222222222222225,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,24;36;72,40,0,0,
167,167,Data/600MHz/sim_000167_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.052222222222222225,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,38;22;52,40,0,0,
168,168,Data/600MHz/sim_000168_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.052222222222222225,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,6;36;18,40,0,0,
169,169,Data/600MHz/sim_000169_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.052222222222222225,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,66;54;36,40,0,0,
170,170,Data/600MHz/sim_000170_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.052222222222222225,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,56;36;12,40,0,0,
171,171,Data/600MHz/sim_000171_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.052222222222222225,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,76;40;32,40,0,0,
172,172,Data/600MHz/sim_000172_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.052222222222222225,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,76;72;34,40,0,0,
173,173,Data/600MHz/sim_000173_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.052222222222222225,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,66;42;64,40,0,0,
174,174,Data/600MHz/sim_000174_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.052222222222222225,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,66;6;24,40,0,0,
175,175,Data/600MHz/sim_000175_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.052222222222222225,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,18;40;36,40,0,0,
176,176,Data/600MHz/sim_000176_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.052222222222222225,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,56;36;22,40,0,0,
177,177,Data/600MHz/sim_000177_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.052222222222222225,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,58;48;56,40,0,0,
178,178,Data/600MHz/sim_000178_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.052222222222222225,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,10;44;40,40,0,0,
179,179,Data/600MHz/sim_000179_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.052222222222222225,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,40;30;68,40,0,0,
180,180,Data/600MHz/sim_000180_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05444444444444445,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,76;4;40,40,0,0,
181,181,Data/600MHz/sim_000181_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05444444444444445,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,48;32;18,40,0,0,
182,182,Data/600MHz/sim_000182_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05444444444444445,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,60;72;32,40,0,0,
183,183,Data/600MHz/sim_000183_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05444444444444445,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,4;70;60,40,0,0,
184,184,Data/600MHz/sim_000184_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05444444444444445,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,2;34;50,40,0,0,
185,185,Data/600MHz/sim_000185_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05444444444444445,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,18;12;62,40,0,0,
186,186,Data/600MHz/sim_000186_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05444444444444445,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,30;44;6,40,0,0,
187,187,Data/600MHz/sim_000187_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05444444444444445,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,78;38;74,40,0,0,
188,188,Data/600MHz/sim_000188_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05444444444444445,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,10;76;50,40,0,0,
189,189,Data/600MHz/sim_000189_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05444444444444445,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,38;40;34,40,0,0,
190,190,Data/600MHz/sim_000190_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05444444444444445,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,24;22;64,40,0,0,
191,191,Data/600MHz/sim_000191_1N-HN.out,600.0,14.091966957139045,0.0,488.8888888888889,0.05444444444444445,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,22;54;12,40,0,0,
